price,latitude,longitude,bedrooms,minimum_nights,maximum_nights,number_of_reviews,reviews_per_month,availability_365,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,neighbourhood_group_cleansed_Bronx,neighbourhood_group_cleansed_Brooklyn,neighbourhood_group_cleansed_Manhattan,neighbourhood_group_cleansed_Queens,neighbourhood_group_cleansed_Staten Island
100.0,40.673501605793945,-73.95107823287465,3.0,30.0,365.0,0.0,,269,,,,,,0,0,1,0,0,1,0,0,0
143.0,40.75451,-73.97257,0.0,30.0,300.0,2.0,0.08,52,5.0,5.0,5.0,5.0,4.5,1,0,0,0,0,0,1,0,0
,40.69295,-73.98212,1.0,30.0,1125.0,1.0,0.02,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
,40.74496,-74.0035,1.0,30.0,360.0,10.0,0.15,363,4.7,4.7,4.7,4.9,5.0,1,0,0,0,0,0,1,0,0
,40.71556,-73.95432,1.0,30.0,1125.0,25.0,0.38,0,4.88,4.8,4.8,4.96,5.0,1,0,0,0,0,1,0,0,0
,40.85774,-73.88451,,30.0,30.0,9.0,0.13,0,4.89,4.67,5.0,5.0,4.67,0,0,1,0,1,0,0,0,0
57.0,40.84399105669987,-73.94064621138882,1.0,30.0,90.0,0.0,,230,,,,,,0,0,1,0,0,0,1,0,0
239.0,40.69455,-73.82275,3.0,30.0,1125.0,49.0,1.47,365,4.61,4.59,4.84,4.69,4.65,0,0,1,0,0,0,0,1,0
120.0,40.69712,-73.75901,1.0,30.0,60.0,0.0,,365,,,,,,0,0,1,0,0,0,0,1,0
82.0,40.70652,-73.90286,1.0,30.0,45.0,20.0,0.39,236,5.0,4.9,5.0,5.0,4.9,0,0,1,0,0,0,0,1,0
,40.75994,-73.93135,,30.0,90.0,14.0,0.27,0,4.21,4.29,4.86,4.5,4.79,0,0,1,0,0,0,0,1,0
,40.83865,-73.87186,,30.0,90.0,0.0,,0,,,,,,0,0,0,1,1,0,0,0,0
,40.74812,-73.97256,1.0,30.0,120.0,0.0,,0,,,,,,1,0,0,0,0,0,1,0,0
,40.76174,-73.97564,1.0,30.0,365.0,0.0,,363,,,,,,0,1,0,0,0,0,1,0,0
,40.76176,-73.97659,,30.0,365.0,1.0,0.02,363,5.0,5.0,4.0,5.0,5.0,0,1,0,0,0,0,1,0,0
,40.72014,-73.95985,,30.0,1125.0,8.0,0.13,0,3.88,3.0,4.0,4.25,4.75,1,0,0,0,0,1,0,0,0
,40.77439,-73.9543,,30.0,1125.0,18.0,0.29,0,5.0,4.94,4.83,4.94,4.94,1,0,0,0,0,0,1,0,0
,40.7934,-73.97217,1.0,30.0,1125.0,5.0,0.18,0,4.4,3.0,5.0,5.0,4.8,1,0,0,0,0,0,1,0,0
,40.71408,-73.99203,,30.0,1125.0,1.0,0.01,0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,0,1,0,0
,40.72179,-73.97777,,30.0,1125.0,8.0,0.13,0,5.0,5.0,5.0,5.0,4.75,1,0,0,0,0,0,1,0,0
,40.72848,-74.0042,,30.0,1125.0,13.0,0.22,0,4.38,4.08,4.69,4.62,4.69,1,0,0,0,0,0,1,0,0
,40.63345,-73.96022,,30.0,40.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
,40.69946,-73.91327,,30.0,1125.0,1.0,0.02,0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,1,0,0,0
,40.70334,-73.9205,,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
,40.63568,-73.96237,1.0,53.0,53.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
,40.76477,-73.99287,1.0,30.0,1125.0,2.0,0.03,0,4.0,3.0,5.0,4.5,4.0,1,0,0,0,0,0,1,0,0
198.0,40.75558227184887,-73.98107146179863,1.0,30.0,365.0,0.0,,326,,,,,,1,0,0,0,0,0,1,0,0
95.0,40.69176,-73.93976,1.0,30.0,1125.0,80.0,2.86,294,4.75,4.84,4.74,4.83,4.49,0,0,1,0,0,1,0,0,0
613.0,40.73417425653768,-73.9957515546644,3.0,30.0,365.0,4.0,1.15,166,4.75,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
215.0,40.78217,-73.98034,1.0,1.0,1125.0,7.0,0.12,363,4.86,5.0,4.67,5.0,4.83,0,1,0,0,0,0,1,0,0
135.0,40.78055916879731,-73.9835336002984,0.0,30.0,365.0,0.0,,267,,,,,,1,0,0,0,0,0,1,0,0
,40.75889,-73.96553,2.0,30.0,1125.0,0.0,,364,,,,,,1,0,0,0,0,0,1,0,0
,40.76899,-73.94868,1.0,30.0,1125.0,14.0,0.22,0,4.71,4.5,4.86,4.86,4.86,1,0,0,0,0,0,1,0,0
,40.67316,-73.965,1.0,30.0,31.0,4.0,0.06,0,4.75,4.5,4.75,4.75,5.0,1,0,0,0,0,1,0,0,0
,40.71476,-73.94612,1.0,30.0,1125.0,1.0,0.01,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
,40.70142,-73.91841,,30.0,1125.0,2.0,0.03,0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,1,0,0,0
,40.70783,-73.90029,,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,0,0,1,0
,40.73339,-74.00609,1.0,30.0,1125.0,3.0,0.04,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.75009,-74.00176,1.0,30.0,31.0,26.0,0.41,0,4.88,4.96,4.85,4.92,5.0,1,0,0,0,0,0,1,0,0
,40.8687166,-73.84352,2.0,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,1,0,0,0,0
,40.69097,-73.84858,3.0,30.0,30.0,0.0,,0,,,,,,1,0,0,0,0,0,0,1,0
60.0,40.67974805624304,-73.91101263977704,4.0,30.0,365.0,2.0,0.15,311,5.0,5.0,5.0,5.0,4.5,0,0,1,0,0,1,0,0,0
160.0,40.75397317200565,-73.9941769549873,3.0,30.0,365.0,0.0,,343,,,,,,1,0,0,0,0,0,1,0,0
449.0,40.6693291,-73.948676,2.0,30.0,60.0,0.0,,268,,,,,,0,0,1,0,0,1,0,0,0
257.0,40.74401,-73.9906,0.0,30.0,270.0,1.0,0.06,359,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.74345,-73.87042,,30.0,1125.0,1.0,0.05,0,2.0,2.0,3.0,2.804799999999999,3.0,0,0,1,0,0,0,0,1,0
,40.69991,-73.92511,,30.0,40.0,2.0,0.03,0,5.0,4.5,4.5,5.0,5.0,0,0,1,0,0,1,0,0,0
,40.80211,-73.97015,,30.0,1125.0,3.0,0.05,0,4.67,4.67,4.67,4.67,4.67,0,0,1,0,0,0,1,0,0
,40.70889,-73.96751,1.0,30.0,1125.0,4.0,0.06,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
,40.75278,-73.97219,,30.0,1125.0,6.0,0.09,0,4.83,4.67,5.0,4.83,5.0,1,0,0,0,0,0,1,0,0
,40.73712,-73.97885,1.0,30.0,1125.0,5.0,0.08,0,4.8,4.8,5.0,5.0,4.8,1,0,0,0,0,0,1,0,0
,40.71782,-73.99935,1.0,30.0,1125.0,1.0,0.02,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.8687166,-73.90338,,30.0,1125.0,2.0,0.03,0,4.5,5.0,4.5,5.0,5.0,0,0,1,0,1,0,0,0,0
,40.6956,-73.92452,,30.0,31.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
,40.72277,-73.94639,,30.0,31.0,1.0,0.02,0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,1,0,0,0
,40.80623,-73.96329,,30.0,1125.0,86.0,1.62,0,4.92,4.84,4.97,4.97,4.94,0,0,1,0,0,0,1,0,0
,40.65233,-73.91676,2.0,90.0,1125.0,54.0,0.8,350,4.74,4.94,4.83,4.89,4.57,1,0,0,0,0,1,0,0,0
,40.70247,-73.92837,,30.0,1125.0,1.0,0.02,0,5.0,5.0,5.0,5.0,5.0,0,0,0,1,0,1,0,0,0
,40.80292,-73.95503,,30.0,30.0,7.0,0.1,0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,0,1,0,0
,40.73352,-74.00306,1.0,30.0,1125.0,2.0,0.03,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.75437,-73.9681,,30.0,1125.0,1.0,0.02,0,4.0,4.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.66393,-73.95038,,30.0,30.0,2.0,0.03,0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,1,0,0,0
,40.74252,-73.97811,,30.0,1125.0,4.0,0.06,0,5.0,4.75,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.8084,-73.94479,1.0,30.0,1125.0,5.0,0.07,0,4.6,3.6,4.4,4.6,4.6,0,0,1,0,0,0,1,0,0
,40.74752,-73.99212,1.0,30.0,75.0,1.0,0.04,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.7286,-73.97894,,35.0,1125.0,3.0,0.05,0,4.67,3.33,5.0,5.0,5.0,0,0,1,0,0,0,1,0,0
,40.64049,-74.00199,1.0,30.0,1125.0,7.0,0.1,0,4.29,4.71,5.0,4.57,4.29,0,0,1,0,0,1,0,0,0
,40.69526,-73.93564,,30.0,1125.0,1.0,0.01,0,5.0,5.0,4.0,5.0,5.0,0,0,1,0,0,1,0,0,0
,40.80218,-73.96651,,30.0,35.0,7.0,0.11,0,4.71,4.14,5.0,5.0,5.0,0,0,1,0,0,0,1,0,0
167.0,40.7787787923236,-73.98199683467114,1.0,30.0,365.0,0.0,,349,,,,,,1,0,0,0,0,0,1,0,0
345.0,40.74473,-73.99245,1.0,30.0,270.0,1.0,0.05,306,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
150.0,40.71706,-73.95708,1.0,30.0,1125.0,113.0,2.11,66,4.97,4.97,4.99,5.0,4.99,0,0,1,0,0,1,0,0,0
44.0,40.69545082577447,-73.9566726256253,5.0,30.0,365.0,0.0,,280,,,,,,0,0,1,0,0,1,0,0,0
,40.71178,-73.94233,1.0,31.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
,40.74409,-73.90479,,30.0,1125.0,2.0,0.03,0,4.5,3.5,4.5,4.5,5.0,0,0,1,0,0,0,0,1,0
43.0,40.678207123927045,-73.94461416001033,1.0,30.0,365.0,0.0,,269,,,,,,0,0,1,0,0,1,0,0,0
188.0,40.70496,-73.92017,1.0,30.0,90.0,13.0,0.22,89,4.85,4.92,4.62,4.92,5.0,1,0,0,0,0,1,0,0,0
,40.70767,-73.9464,1.0,30.0,1125.0,4.0,0.06,0,5.0,5.0,5.0,4.75,4.75,1,0,0,0,0,1,0,0,0
,40.72964,-73.82672,,30.0,1125.0,9.0,0.14,0,4.89,4.44,4.78,4.56,4.67,1,0,0,0,0,0,0,1,0
34.0,40.7295,-73.87337,1.0,30.0,365.0,3.0,0.33,187,5.0,5.0,5.0,5.0,4.67,0,0,1,0,0,0,0,1,0
,40.64045,-73.88231,2.0,30.0,31.0,2.0,0.03,0,4.5,5.0,5.0,5.0,4.5,0,0,1,0,0,1,0,0,0
,40.70588,-73.7545137,,30.0,90.0,7.0,0.11,0,4.29,4.14,4.57,5.0,4.71,0,0,1,0,0,0,0,1,0
,40.7137,-73.99649,1.0,30.0,1125.0,9.0,0.15,0,5.0,4.89,5.0,5.0,4.56,1,0,0,0,0,0,1,0,0
,40.67925,-73.7545137,,30.0,1125.0,4.0,0.06,0,4.5,5.0,4.25,4.75,4.75,0,0,1,0,0,0,0,1,0
,40.71454,-73.96169,1.0,30.0,1125.0,21.0,0.32,0,4.9,4.67,4.95,5.0,4.95,1,0,0,0,0,1,0,0,0
,40.74489,-73.87291,,30.0,1125.0,1.0,0.03,0,4.0,4.0,5.0,5.0,4.0,0,0,1,0,0,0,0,1,0
,40.79321,-73.94637,,30.0,1125.0,56.0,0.84,0,4.7,4.61,4.91,4.88,4.57,0,0,1,0,0,0,1,0,0
,40.72841,-73.88205,,30.0,1125.0,2.0,0.03,0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,0,0,1,0
,40.76106,-73.95079,,90.0,180.0,1.0,0.02,0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,0,1,0,0
,40.66137,-73.9616,,30.0,1125.0,31.0,0.5,0,4.71,4.74,4.87,4.97,4.97,1,0,0,0,0,1,0,0,0
,40.7426,-73.95625,,30.0,1125.0,3.0,0.05,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,0,1,0
40.0,40.81336593706555,-73.88916667535372,1.0,30.0,45.0,3.0,0.77,348,4.0,4.0,4.67,4.33,4.0,0,0,1,0,1,0,0,0,0
,40.69491,-73.92316,,30.0,1125.0,6.0,0.09,0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,1,0,0,0
62.0,40.84961734269379,-73.88705778126733,1.0,30.0,365.0,41.0,2.83,365,4.85,4.86,5.0,4.88,4.7,0,0,1,0,1,0,0,0,0
,40.71535,-73.95454,2.0,30.0,120.0,5.0,0.08,0,5.0,5.0,4.8,5.0,5.0,1,0,0,0,0,1,0,0,0
,40.76656,-73.91183,1.0,30.0,30.0,40.0,0.61,0,4.83,4.85,4.88,4.98,4.88,1,0,0,0,0,0,0,1,0
,40.74457,-73.99588,1.0,32.0,1125.0,30.0,0.47,0,4.57,4.83,4.9,4.97,4.97,1,0,0,0,0,0,1,0,0
,40.75763,-73.98968,1.0,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,0,1,0,0
,40.66366,-73.99451,,30.0,35.0,7.0,0.11,0,5.0,5.0,5.0,5.0,4.86,0,0,1,0,0,1,0,0,0
,40.68587,-73.94995,1.0,30.0,60.0,13.0,0.2,363,4.77,4.92,4.92,5.0,4.85,0,0,1,0,0,1,0,0,0
,40.69327,-73.9494,,30.0,1125.0,1.0,0.02,0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,1,0,0,0
,40.76476,-73.91302,,30.0,1125.0,2.0,0.03,0,3.0,3.0,3.0,3.0,3.0,0,0,1,0,0,0,0,1,0
,40.78063,-73.95127,,30.0,1125.0,9.0,0.14,0,4.78,5.0,4.67,4.67,4.89,1,0,0,0,0,0,1,0,0
,40.74467,-73.97461,1.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,0,1,0,0
,40.72105,-73.94616,,30.0,45.0,3.0,0.05,0,3.67,3.33,4.67,4.67,4.0,0,0,1,0,0,1,0,0,0
,40.66076,-73.92994,1.0,30.0,365.0,27.0,0.98,0,4.96,5.0,5.0,4.93,4.44,1,0,0,0,0,1,0,0,0
,40.69851,-73.99134,,30.0,30.0,9.0,0.15,0,5.0,5.0,5.0,4.67,5.0,1,0,0,0,0,1,0,0,0
146.0,40.772404,-73.9544678,1.0,30.0,365.0,1.0,0.23,322,2.0,2.0,3.0,2.804799999999999,3.0,1,0,0,0,0,0,1,0,0
43.0,40.69665466555077,-73.94548433224008,5.0,90.0,365.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
,40.79455,-73.96909,1.0,30.0,1125.0,2.0,0.03,0,4.5,4.0,5.0,4.0,5.0,0,0,1,0,0,0,1,0,0
,40.7324,-73.95126,,30.0,1125.0,3.0,0.05,0,5.0,4.33,5.0,4.0,5.0,0,0,1,0,0,1,0,0,0
,40.70371,-73.93326,1.0,30.0,1125.0,4.0,0.06,0,5.0,4.75,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
,40.63744,-73.91434,,30.0,365.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
,40.67713,-73.97154,,30.0,1125.0,21.0,0.34,0,4.81,4.95,4.9,4.95,5.0,0,0,1,0,0,1,0,0,0
,40.69715,-73.93161,,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
,40.7579,-73.96783,1.0,30.0,1124.0,1.0,0.02,0,3.0,5.0,3.0,3.0,5.0,1,0,0,0,0,0,1,0,0
,40.71631,-73.96428,2.0,30.0,31.0,17.0,0.27,0,4.76,4.53,4.76,4.88,4.94,1,0,0,0,0,1,0,0,0
,40.591513400000004,-73.9626,1.0,30.0,60.0,43.0,0.61,0,4.79,4.72,4.93,4.86,4.86,1,0,0,0,0,1,0,0,0
,40.72458,-73.99458,2.0,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,0,1,0,0
,40.7117,-73.98671,,60.0,90.0,0.0,,0,,,,,,0,0,0,1,0,0,1,0,0
,40.76912,-73.82782,,30.0,365.0,35.0,0.5,0,4.57,4.94,4.69,4.46,4.54,0,0,1,0,0,0,0,1,0
,40.70118,-73.90108,,30.0,1125.0,4.0,0.06,0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,0,0,1,0
,40.73636,-73.9976,1.0,30.0,1125.0,31.0,0.5,0,4.58,4.71,4.61,4.74,4.84,1,0,0,0,0,0,1,0,0
,40.682,-74.00387,1.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,1,0,0,0
,40.71821,-73.95141,2.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,1,0,0,0
,40.73449,-73.95647,2.0,30.0,1125.0,1.0,0.04,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
,40.71259,-73.94888,,30.0,1125.0,1.0,0.02,0,5.0,5.0,5.0,5.0,4.0,0,0,1,0,0,1,0,0,0
,40.72295,-73.98712,3.0,30.0,30.0,102.0,1.57,0,4.6,4.48,4.47,4.64,4.89,1,0,0,0,0,0,1,0,0
,40.71959,-73.95265,1.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,1,0,0,0
,40.80255,-73.96325,1.0,30.0,1125.0,7.0,0.1,0,4.0,2.86,4.29,4.43,4.71,0,0,1,0,0,0,1,0,0
395.0,40.78180422271757,-73.97984597593855,1.0,1.0,365.0,1.0,0.42,3,4.0,4.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.73088,-74.00028,1.0,30.0,1124.0,6.0,0.09,0,5.0,5.0,4.67,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.71913,-73.9638,,30.0,1125.0,3.0,0.05,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
,40.67533,-73.95742,1.0,30.0,1125.0,10.0,0.16,0,4.9,4.9,5.0,5.0,4.9,1,0,0,0,0,1,0,0,0
,40.67223,-73.95279,,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,1,0,0,0
72.0,40.66336,-73.95184,1.0,30.0,365.0,1.0,0.36,364,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,1,0,0,0
45.0,40.65764295008374,-73.91653041245999,4.0,60.0,365.0,0.0,,364,,,,,,0,0,1,0,0,1,0,0,0
190.0,40.78779,-73.97884,1.0,30.0,60.0,4.0,0.03,133,5.0,5.0,5.0,5.0,4.75,1,0,0,0,0,0,1,0,0
50.0,40.7073979,-73.94935,1.0,30.0,365.0,0.0,,364,,,,,,0,0,1,0,0,1,0,0,0
125.0,40.7731,-73.95306,2.0,30.0,365.0,4.0,0.1,333,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
120.0,40.67954,-73.96569,1.0,30.0,60.0,22.0,0.25,57,4.91,4.95,4.95,4.95,4.95,1,0,0,0,0,1,0,0,0
,40.70455,-74.00854,,30.0,60.0,0.0,,0,,,,,,1,0,0,0,0,0,1,0,0
,40.71238,-74.00713,3.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,0,1,0,0
,40.75602,-73.96954,1.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,0,1,0,0
160.0,40.70746354850246,-73.94561988769897,1.0,30.0,365.0,0.0,,269,,,,,,0,0,1,0,0,1,0,0,0
,40.67824,-73.93636,1.0,30.0,1125.0,2.0,0.03,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
,40.70639,-73.91953,,30.0,1125.0,2.0,0.04,0,3.5,2.0,4.0,3.5,5.0,0,0,1,0,0,1,0,0,0
,40.6801,-73.95177,1.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,1,0,0,0
,40.85416,-73.9017,1.0,30.0,1125.0,1.0,0.02,0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,1,0,0,0,0
,40.69559,-73.91947,,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
,40.73329,-73.89421,,30.0,30.0,4.0,0.07,0,5.0,4.75,5.0,5.0,4.75,0,0,1,0,0,0,0,1,0
,40.733036,-73.998978,1.0,30.0,1125.0,4.0,0.14,365,4.75,4.75,4.75,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.67669,-73.7545137,,30.0,30.0,4.0,0.14,5,4.25,4.5,4.25,4.5,4.5,0,0,1,0,0,0,0,1,0
,40.63335,-74.02893,1.0,30.0,60.0,0.0,,0,,,,,,1,0,0,0,0,1,0,0,0
,40.80421,-73.94858,2.0,30.0,1125.0,2.0,0.03,0,2.5,2.5,3.5,3.0,3.0,1,0,0,0,0,0,1,0,0
,40.71494,-73.99219,,30.0,1125.0,22.0,0.38,0,4.77,4.86,4.23,4.86,4.82,1,0,0,0,0,0,1,0,0
,40.68766,-73.94771,,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
,40.83106,-73.94701,1.0,30.0,1125.0,1.0,0.02,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
42.0,40.72215,-73.89958,1.0,30.0,30.0,3.0,0.17,31,5.0,4.67,5.0,5.0,5.0,0,0,1,0,0,0,0,1,0
80.0,40.696870207512575,-73.91702855179739,1.0,30.0,365.0,0.0,,269,,,,,,0,0,1,0,0,1,0,0,0
32.0,40.72926110317711,-73.87523203399408,1.0,30.0,1125.0,2.0,0.22,55,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,0,0,1,0
33.0,40.69259,-73.93214,1.0,30.0,365.0,1.0,0.03,3,5.0,4.0,5.0,5.0,5.0,0,0,1,0,0,1,0,0,0
,40.76036,-73.97035,2.0,30.0,555.0,20.0,0.36,0,4.5,4.45,4.95,4.7,4.75,1,0,0,0,0,0,1,0,0
,40.724834,-73.986145,,30.0,1125.0,9.0,0.16,0,5.0,5.0,4.78,5.0,5.0,0,0,1,0,0,0,1,0,0
,40.72224,-73.9955,1.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,0,1,0,0
,40.86583,-73.92152,,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,0,1,0,0
,40.68099,-73.97387,,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,1,0,0,0
,40.82647,-73.84604,1.0,30.0,365.0,9.0,0.33,365,4.44,4.78,4.56,4.33,4.67,0,0,1,0,1,0,0,0,0
,40.72639,-73.98904,1.0,30.0,1125.0,4.0,0.07,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.7028,-73.90389,1.0,90.0,365.0,0.0,,0,,,,,,0,0,1,0,0,0,0,1,0
,40.81045,-73.9242,,30.0,60.0,0.0,,0,,,,,,0,0,1,0,1,0,0,0,0
,40.76282,-73.988,,30.0,1124.0,13.0,0.23,0,4.77,4.54,5.0,4.92,5.0,0,0,1,0,0,0,1,0,0
,40.7927,-73.9439,,30.0,1125.0,56.0,1.01,0,4.77,4.7,4.79,4.73,4.86,0,0,1,0,0,0,1,0,0
,40.67726,-73.9373,1.0,30.0,25.0,5.0,0.09,87,4.0,3.6,5.0,5.0,4.4,1,0,0,0,0,1,0,0,0
,40.72616,-73.9824,1.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,0,1,0,0
,40.71298,-73.81345,4.0,30.0,1125.0,1.0,0.02,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,0,1,0
,40.81505,-73.94015,,30.0,30.0,1.0,0.02,0,5.0,5.0,5.0,5.0,3.0,0,0,1,0,0,0,1,0,0
250.0,40.71007,-73.95406,2.0,30.0,365.0,20.0,1.21,362,4.6,4.45,4.7,4.6,4.6,0,0,1,0,0,1,0,0,0
44.0,40.70507,-73.9213,1.0,30.0,365.0,0.0,,269,,,,,,0,0,1,0,0,1,0,0,0
,40.70463,-73.93194,,30.0,1125.0,2.0,0.02,0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,1,0,0,0
,40.71429,-73.96299,,30.0,60.0,16.0,0.15,32,4.94,4.81,5.0,5.0,5.0,0,0,1,0,0,1,0,0,0
,40.79069,-73.97369,,30.0,1125.0,1.0,0.01,0,5.0,5.0,5.0,3.0,5.0,0,0,1,0,0,0,1,0,0
,40.71913,-73.9476,,30.0,1125.0,10.0,0.18,0,5.0,4.9,5.0,5.0,5.0,0,0,1,0,0,1,0,0,0
,40.7703,-73.96115,1.0,90.0,1125.0,11.0,0.2,90,4.64,4.73,4.91,5.0,4.91,1,0,0,0,0,0,1,0,0
,40.69629,-73.97206,1.0,30.0,100.0,18.0,0.33,0,5.0,4.78,5.0,5.0,4.78,1,0,0,0,0,1,0,0,0
105.0,40.6873501,-73.97510679999999,1.0,30.0,365.0,55.0,2.41,214,4.76,4.87,4.91,4.89,4.95,1,0,0,0,0,1,0,0,0
212.0,40.71658,-73.94426,1.0,30.0,180.0,0.0,,269,,,,,,1,0,0,0,0,1,0,0,0
57.0,40.65467,-73.92351,3.0,30.0,1125.0,1.0,0.16,365,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,1,0,0,0
,40.73347,-73.95399,2.0,30.0,30.0,2.0,0.03,1,4.5,3.5,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
,40.67648,-74.00563,,30.0,60.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
,40.79025,-73.97282,,30.0,30.0,8.0,0.13,0,4.88,5.0,5.0,4.5,5.0,0,0,1,0,0,0,1,0,0
,40.74437,-73.92086,,30.0,45.0,1.0,0.02,0,5.0,4.0,5.0,5.0,5.0,0,0,1,0,0,0,0,1,0
,40.591513400000004,-74.0345298,3.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,0,0,0,1
,40.73732,-74.00417,,30.0,30.0,0.0,,0,,,,,,0,0,1,0,0,0,1,0,0
,40.69642,-73.9096,1.0,30.0,1125.0,6.0,0.11,0,4.83,4.83,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
,40.79775,-73.96432,1.0,30.0,444.0,70.0,1.28,0,4.54,4.6,4.73,4.79,4.6,1,0,0,0,0,0,1,0,0
,40.7433,-74.0017,1.0,90.0,240.0,18.0,0.34,3,4.94,4.94,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
100.0,40.74458,-73.97382,1.0,30.0,1125.0,18.0,0.24,236,4.94,4.72,4.89,5.0,4.83,1,0,0,0,0,0,1,0,0
173.0,40.7168594,-73.9479631,1.0,30.0,30.0,0.0,,151,,,,,,0,0,1,0,0,1,0,0,0
130.0,40.71826,-73.95887,2.0,30.0,31.0,13.0,0.39,179,4.92,4.85,5.0,4.92,5.0,0,0,1,0,0,1,0,0,0
,40.69526,-73.96439,,30.0,1125.0,5.0,0.09,0,4.6,4.6,5.0,4.8,4.8,1,0,0,0,0,1,0,0,0
,40.73483,-73.99986,,90.0,120.0,0.0,,0,,,,,,0,0,1,0,0,0,1,0,0
,40.68851,-73.94346,,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
,40.70282,-73.92974,,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,1,0,0,0
